,capacite_log_scaled,ran_grp1_log_scaled,taux_remplissage_clipped_scaled,pct_bours_scaled,pct_f_scaled,pct_ab_scaled,pct_b_scaled,pct_tb_scaled,selectivite_bin,statut_Public,zone_Outre-mer / Etranger,zone_Province,filiere_BTS,filiere_CPGE,filiere_DUT,filiere_EFTS,filiere_Ecole d'Ingénieur,filiere_Ecole de Commerce,filiere_IFSI,filiere_Licence,filiere_Licence_Las,filiere_PASS
84,-0.6902143967766751,-0.22535040438514486,-0.2569043749255383,-0.7556304717896885,-0.3170705077012408,0.9903506481477408,-1.283352705345256,-0.5618558098774069,1,True,False,True,True,False,False,False,False,False,False,False,False,False
85,-1.006739720271525,-0.8034966972911463,0.1923489559399632,-1.1081686988178698,-1.4681871105746243,0.6267571846523213,-0.3117527830377214,-0.1544451469049575,1,True,False,True,True,False,False,False,False,False,False,False,False,False
86,-0.5843250940314938,-0.8648628569021933,0.30670434925118184,0.06733841036818246,0.7058812325137962,1.7361833937793698,0.6598471392698133,-0.29024870122910734,1,True,False,True,False,False,True,False,False,False,False,False,False,False
87,-0.4872705942023184,-0.6796366406516628,-0.1221283756658878,1.9023596825568745,0.22264221209485793,0.15128880931215766,-0.3117527830377214,-0.29024870122910734,1,True,False,True,True,False,False,False,False,False,False,False,False,False
88,-0.23688531593853135,-1.0359377925597197,0.5517516206323642,0.4660084570882583,-0.46958331260602804,-0.6411584829214486,-0.8299394082684065,-0.5618558098774069,1,True,False,True,True,False,False,False,False,False,False,False,False,False
89,9.97340996032671e-05,-0.886690620058901,-0.17676729428466473,1.1431780078742158,-0.969730626251661,0.12157203585339732,0.20440967568815632,-0.2053714797765137,1,True,False,True,True,False,False,False,False,False,False,False,False,False
90,0.9371791607326889,1.2161620319715263,-0.5392921828981387,-1.2556766161042978,-1.0535957606560673,0.13709572348110782,0.3408143289598765,-0.4767252235846563,1,True,False,True,False,False,True,False,False,False,False,False,False,False
91,1.7710589206330025,0.6848664374432037,0.4894274591250114,0.6978066128240739,0.3470872502433318,0.5461221970215333,1.4609909348567278,0.03853885134515013,1,True,False,True,False,False,True,False,False,False,False,False,False,False
92,-0.4416184804272321,-0.08326952634839442,-0.7420979722602795,-0.37575487012927333,0.07012940719007071,-1.0498944547050981,0.14847875910795294,-0.5618558098774069,1,False,False,True,True,False,False,False,False,False,False,False,False,False
93,0.760030977769443,-0.2835448465081552,0.5517516206323642,-0.6200826559048626,-0.7232077110064503,1.5776939353326487,-0.5276638768838403,-0.5618558098774069,1,False,False,True,True,False,False,False,False,False,False,False,False,False
94,-0.03094156403332159,-0.7656118089884038,0.25224940005536317,-0.772146802296663,1.3737588149682416,0.20722626523452964,-0.28317631473455873,-0.39409847806522186,1,False,False,True,True,False,False,False,False,False,False,False,False,False
95,-0.23688531593853135,-0.4864120936187546,-1.7843656998682427,-1.5148121464723472,-0.9139332586035679,0.5987884566911353,-0.48321159285669807,-0.5618558098774069,1,False,False,True,False,False,False,False,True,False,False,False,False,False
96,-0.16411288982235658,-0.07692605288838811,-0.1221283756658878,0.8948635216314257,-0.2602586424595462,0.38902299698223963,-0.5546527636146051,-0.35815047839118225,1,True,False,True,True,False,False,False,False,False,False,False,False,False
97,-0.06283341368093048,-0.42939633804561256,-0.8345158003240397,1.183045012546223,-1.0593445803531434,-0.9825203934220791,0.5477394559266361,0.31564407960171487,1,True,False,True,True,False,False,False,False,False,False,False,False,False
98,0.2960231092220491,0.08907911367713375,-2.4807083627097697,-0.4298600907555693,1.1887820870681998,-0.16569010758128488,1.9553137023465261,0.7961797333640911,1,True,False,True,False,True,False,False,False,False,False,False,False,False
99,0.08854578700797544,-1.572212451619943,-1.6046643675220422,0.03829244982143399,1.1082986113091327,-0.08644537835792432,-0.9999693946722251,-0.0865433697428826,1,False,False,True,True,False,False,False,False,False,False,False,False,False
100,-0.3145127217567636,0.02771295406608666,-0.02585980476613726,1.7821891399026801,-0.221707733902682,0.37951362947543615,-0.467208770606927,-0.1055558673482636,0,True,False,True,False,False,False,False,False,False,False,True,False,False
101,0.22248415051574089,0.24817419910287566,0.4319507324015636,1.0571791835103133,0.36534820692816217,-0.3890161626653013,-0.3559164158698821,-0.04333314791247128,0,True,False,True,False,False,False,False,False,False,False,True,False,False
102,-0.06283341368093048,-0.3193239035042633,0.24369219375316317,0.3834268045533853,0.13505725318057865,0.2665538700006822,-0.8711587989117565,-0.5618558098774069,1,True,False,True,True,False,False,False,False,False,False,False,False,False
103,-0.23688531593853135,-0.4745978658568351,1.270556950017166,-0.24931951245519218,-0.018808215182344136,-0.575898117678681,-1.0833174272231165,-0.5618558098774069,1,False,False,True,True,False,False,False,False,False,False,False,False,False
